version_uri,book,author_id,genre,genre_source,author_genre,admission_path,note
0852IbnHajarCasqalani.MuntakhabMinAmali.Shamela0011118-ara1,0852IbnHajarCasqalani.MuntakhabMinAmali,0852IbnHajarCasqalani,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0852IbnHajarCasqalani.MuqaddimatFathBari.JK000136-ara1,0852IbnHajarCasqalani.MuqaddimatFathBari,0852IbnHajarCasqalani,hadith_collection,title,hadith_collection,standard,fallback tytulowy → hadith_collection (09_DECISIONS.md §4 krok 2)
0852IbnHajarCasqalani.NazmLaali.Shamela0012865-ara1,0852IbnHajarCasqalani.NazmLaali,0852IbnHajarCasqalani,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0852IbnHajarCasqalani.NukatCalaIbnSalah.JK006975-ara1,0852IbnHajarCasqalani.NukatCalaIbnSalah,0852IbnHajarCasqalani,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0852IbnHajarCasqalani.NukatCalaSahihBukhari.Sham19Y0132963-ara1,0852IbnHajarCasqalani.NukatCalaSahihBukhari,0852IbnHajarCasqalani,hadith_collection,title,hadith_collection,standard,fallback tytulowy → hadith_collection (09_DECISIONS.md §4 krok 2)
0852IbnHajarCasqalani.NukhbatFikar.JK000434-ara1,0852IbnHajarCasqalani.NukhbatFikar,0852IbnHajarCasqalani,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0852IbnHajarCasqalani.NuzhatAlbab.Shamela0005809-ara1,0852IbnHajarCasqalani.NuzhatAlbab,0852IbnHajarCasqalani,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0852IbnHajarCasqalani.NuzhatSamicin.JK001203-ara1,0852IbnHajarCasqalani.NuzhatSamicin,0852IbnHajarCasqalani,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0852IbnHajarCasqalani.QawlMusaddad.JK000755-ara1,0852IbnHajarCasqalani.QawlMusaddad,0852IbnHajarCasqalani,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0852IbnHajarCasqalani.SilsilatDhahab.JK000641-ara1,0852IbnHajarCasqalani.SilsilatDhahab,0852IbnHajarCasqalani,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0852IbnHajarCasqalani.TabsirMuntabih.JK009358-ara1,0852IbnHajarCasqalani.TabsirMuntabih,0852IbnHajarCasqalani,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0852IbnHajarCasqalani.TacjilManfaca.Shamela0001893-ara1,0852IbnHajarCasqalani.TacjilManfaca,0852IbnHajarCasqalani,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0852IbnHajarCasqalani.TaghliqTacliq.Shamela0000347-ara1,0852IbnHajarCasqalani.TaghliqTacliq,0852IbnHajarCasqalani,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0852IbnHajarCasqalani.TahdhibTahdhib.JK000134-ara1,0852IbnHajarCasqalani.TahdhibTahdhib,0852IbnHajarCasqalani,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0852IbnHajarCasqalani.TakhrijAhadithAsmaHusna.Shamela0030718-ara1,0852IbnHajarCasqalani.TakhrijAhadithAsmaHusna,0852IbnHajarCasqalani,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0852IbnHajarCasqalani.TalkhisHabir.JK000559-ara1,0852IbnHajarCasqalani.TalkhisHabir,0852IbnHajarCasqalani,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0852IbnHajarCasqalani.TuruqHadithLaTasubbuAshabi.Shamela0030733-ara1,0852IbnHajarCasqalani.TuruqHadithLaTasubbuAshabi,0852IbnHajarCasqalani,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0852IbnHajarCasqalani.WuqufCalaMawquf.JK000609-ara1,0852IbnHajarCasqalani.WuqufCalaMawquf,0852IbnHajarCasqalani,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0852IbnHajarCasqalani.ZahrNadirFiHalKhadir.JK006670-ara1,0852IbnHajarCasqalani.ZahrNadirFiHalKhadir,0852IbnHajarCasqalani,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0855BadrDinCayni.CumdatQari.Shamela0005756-ara1,0855BadrDinCayni.CumdatQari,0855BadrDinCayni,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0855BadrDinCayni.MaghaniAkhyar.Shamela0010452-ara1,0855BadrDinCayni.MaghaniAkhyar,0855BadrDinCayni,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0855BadrDinCayni.SharhSunanAbiDawud.Shamela0008540-ara1,0855BadrDinCayni.SharhSunanAbiDawud,0855BadrDinCayni,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0879IbnQutlubugha.MusnadCuqba.Shamela0030774-ara1,0879IbnQutlubugha.MusnadCuqba,0879IbnQutlubugha,hadith_collection,tag:_HADITH,biography,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0885BurhanDinBiqaci.NukatWafiyya.Shamela0023798-ara1,0885BurhanDinBiqaci.NukatWafiyya,0885BurhanDinBiqaci,hadith_collection,tag:_HADITH,other,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0213IbnHisham.AkhbarIbnSharya.Shamela0037473BK2-ara1,0213IbnHisham.AkhbarIbnSharya,0213IbnHisham,history,title,biography,standard,fallback tytulowy → history (09_DECISIONS.md §4 krok 2)
0310Tabari.MuntakhabMinDhayl.Shamela0009783BK4-ara1,0310Tabari.MuntakhabMinDhayl,0310Tabari,history,tag:_TARIKH,history,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0310Tabari.TahdhibAthar.JK008250Vols-ara1,0310Tabari.TahdhibAthar,0310Tabari,history,title,history,standard,fallback tytulowy → history (09_DECISIONS.md §4 krok 2)
0310Tabari.Tarikh.Shamela0009783BK1-ara1,0310Tabari.Tarikh,0310Tabari,history,tag:_TARIKH,history,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0360Tabarani.AkhbarHasan.Masaha001831-ara1,0360Tabarani.AkhbarHasan,0360Tabarani,history,title,tafsir,standard,fallback tytulowy → history (09_DECISIONS.md §4 krok 2)
0362AbuFarajIsbahani.Aghani.JK000927-ara1,0362AbuFarajIsbahani.Aghani,0362AbuFarajIsbahani,history,tag:_TARIKH,history,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0362AbuFarajIsbahani.Diyarat.Shamela0000725-ara1,0362AbuFarajIsbahani.Diyarat,0362AbuFarajIsbahani,history,tag:_TARIKH,history,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0362AbuFarajIsbahani.ImaShawacir.Shamela0009221-ara1,0362AbuFarajIsbahani.ImaShawacir,0362AbuFarajIsbahani,history,tag:_TARIKH,history,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0370AbuQasimAmidi.MutalifWaMukhtalif.Shamela0010913-ara1,0370AbuQasimAmidi.MutalifWaMukhtalif,0370AbuQasimAmidi,history,tag:_TARIKH,poetry_diwan,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0456IbnHazm.AsmaKhulafa.JK009356-ara1,0456IbnHazm.AsmaKhulafa,0456IbnHazm,history,tag:_TARIKH,hadith_collection,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0456IbnHazm.NaqtCarus.JK009341-ara1,0456IbnHazm.NaqtCarus,0456IbnHazm,history,tag:_TARIKH,hadith_collection,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0456IbnHazm.RisalaFiFutuhIslam.JK009340-ara1,0456IbnHazm.RisalaFiFutuhIslam,0456IbnHazm,history,tag:_TARIKH,hadith_collection,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0463KhatibBaghdadi.Tatfil.Shamela0005428-ara1,0463KhatibBaghdadi.Tatfil,0463KhatibBaghdadi,history,title,hadith_collection,standard,fallback tytulowy → history (09_DECISIONS.md §4 krok 2)
0537NajmDinAbuHafsNasafi.Qand.ShamAY0034644-ara1,0537NajmDinAbuHafsNasafi.Qand,0537NajmDinAbuHafsNasafi,history,title,tafsir,standard,fallback tytulowy → history (09_DECISIONS.md §4 krok 2)
0544QadiCiyad.TartibMadarik.Shamela0031215-ara1,0544QadiCiyad.TartibMadarik,0544QadiCiyad,history,tag:_TARIKH,hadith_collection,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0562Samcani.Tahbir.Shamela0001694-ara1,0562Samcani.Tahbir,0562Samcani,history,tag:_TARIKH,biography,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.TarikhDimashq.JK000916-ara1,0571IbnCasakir.TarikhDimashq,0571IbnCasakir,history,title,history,standard,fallback tytulowy → history (09_DECISIONS.md §4 krok 2)
0584IbnMunqidhShayzari.Ictibar.Shamela0021564-ara1,0584IbnMunqidhShayzari.Ictibar,0584IbnMunqidhShayzari,history,tag:_TARIKH,adab_prose,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0597IbnJawzi.AkhbarHamqaWaMughaffalin.JK000004-ara1,0597IbnJawzi.AkhbarHamqaWaMughaffalin,0597IbnJawzi,history,title,history,standard,fallback tytulowy → history (09_DECISIONS.md §4 krok 2)
0597IbnJawzi.AkhbarNisa.ShamAY0034338-ara1,0597IbnJawzi.AkhbarNisa,0597IbnJawzi,history,title,history,standard,fallback tytulowy → history (09_DECISIONS.md §4 krok 2)
0597IbnJawzi.Muntazam.Shamela0012406-ara1,0597IbnJawzi.Muntazam,0597IbnJawzi,history,title,history,standard,fallback tytulowy → history (09_DECISIONS.md §4 krok 2)
0597IbnJawzi.MuthirGharam.Shamela0010437-ara1,0597IbnJawzi.MuthirGharam,0597IbnJawzi,history,tag:_JUGHRAFIYA,history,standard,"tag OpenITI _JUGHRAFIYA → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0597IbnJawzi.SifatSafwa.Shamela0012031-ara1,0597IbnJawzi.SifatSafwa,0597IbnJawzi,history,tag:_TARIKH,history,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0597IbnJawzi.TalqihFuhum.Shamela0006700-ara1,0597IbnJawzi.TalqihFuhum,0597IbnJawzi,history,tag:_TARIKH,history,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0597IbnJawzi.TarikhBaytMuqaddas.Shamela0010927-ara1,0597IbnJawzi.TarikhBaytMuqaddas,0597IbnJawzi,history,tag:_TARIKH,history,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0626YaqutHamawi.Khazal.Shamela0005379-ara1,0626YaqutHamawi.Khazal,0626YaqutHamawi,history,tag:_JUGHRAFIYA,history,standard,"tag OpenITI _JUGHRAFIYA → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0626YaqutHamawi.MucjamBuldan.Shamela0023735-ara1,0626YaqutHamawi.MucjamBuldan,0626YaqutHamawi,history,tag:_JUGHRAFIYA,history,standard,"tag OpenITI _JUGHRAFIYA → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0626YaqutHamawi.MucjamUdaba.Shamela0009788-ara1,0626YaqutHamawi.MucjamUdaba,0626YaqutHamawi,history,tag:_TARIKH,history,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0630IbnAthirCizzDin.Kamil.JK000911-ara1,0630IbnAthirCizzDin.Kamil,0630IbnAthirCizzDin,history,title,history,standard,fallback tytulowy → history (09_DECISIONS.md §4 krok 2)
0646IbnQifti.IkhbarCulama.Shamela0026336-ara1,0646IbnQifti.IkhbarCulama,0646IbnQifti,history,tag:_TARIKH,biography,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0646IbnQifti.Muhammadun.Shamela0013031-ara1,0646IbnQifti.Muhammadun,0646IbnQifti,history,tag:_TARIKH,biography,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0660IbnCadim.BughyatTalab.Shamela0010798-ara1,0660IbnCadim.BughyatTalab,0660IbnCadim,history,title,history,standard,fallback tytulowy → history (09_DECISIONS.md §4 krok 2)
0660IbnCadim.ZubdatHalab.Shamela0009872-ara1,0660IbnCadim.ZubdatHalab,0660IbnCadim,history,title,history,standard,fallback tytulowy → history (09_DECISIONS.md §4 krok 2)
0711IbnManzurIfriqi.MukhtasarTarikhDimashq.Shamela0003118-ara1,0711IbnManzurIfriqi.MukhtasarTarikhDimashq,0711IbnManzurIfriqi,history,title,history,standard,fallback tytulowy → history (09_DECISIONS.md §4 krok 2)
0711IbnManzurIfriqi.MulhaqAghani.JK001138-ara1,0711IbnManzurIfriqi.MulhaqAghani,0711IbnManzurIfriqi,history,tag:_TARIKH,history,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0728IbnTaymiyya.RasHusayn.Shia003713-ara1,0728IbnTaymiyya.RasHusayn,0728IbnTaymiyya,history,tag:_TARIKH,other,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0743SharafDinTibi.FutuhGhayb.Sham19Y0020891-ara1,0743SharafDinTibi.FutuhGhayb,0743SharafDinTibi,history,title,history,standard,fallback tytulowy → history (09_DECISIONS.md §4 krok 2)
0748Dhahabi.TarjamatBirzali.JK001265BK2-ara1,0748Dhahabi.TarjamatBirzali,0748Dhahabi,history,title,hadith_collection,standard,fallback tytulowy → history (09_DECISIONS.md §4 krok 2)
0748Dhahabi.TarjamatIbnTaymiyya.ShamAY0034384-ara1,0748Dhahabi.TarjamatIbnTaymiyya,0748Dhahabi,history,title,hadith_collection,standard,fallback tytulowy → history (09_DECISIONS.md §4 krok 2)
0748Dhahabi.TarjamatMizzi.JK001265BK3-ara1,0748Dhahabi.TarjamatMizzi,0748Dhahabi,history,title,hadith_collection,standard,fallback tytulowy → history (09_DECISIONS.md §4 krok 2)
0751IbnQayyimJawziyya.RisalaIlaAhadIkhwan.JK001063-ara1,0751IbnQayyimJawziyya.RisalaIlaAhadIkhwan,0751IbnQayyimJawziyya,history,tag:_TARIKH,other,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0771TajDinSubki.TabaqatShaficiyyaKubra.Shamela0006739-ara1,0771TajDinSubki.TabaqatShaficiyyaKubra,0771TajDinSubki,history,tag:_TARIKH,history,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0774IbnKathir.Bidaya.Shamela0004445-ara1,0774IbnKathir.Bidaya,0774IbnKathir,history,tag:_TARIKH,history,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0804IbnMulaqqin.TabaqatAwliya.Shamela0001347-ara1,0804IbnMulaqqin.TabaqatAwliya,0804IbnMulaqqin,history,tag:_TARIKH,hadith_collection,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0808IbnKhaldun.Rihla.Shamela0037022-ara1,0808IbnKhaldun.Rihla,0808IbnKhaldun,history,tag:_JUGHRAFIYA,history,standard,"tag OpenITI _JUGHRAFIYA → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0808IbnKhaldun.Tarikh.Shamela0012320-ara1,0808IbnKhaldun.Tarikh,0808IbnKhaldun,history,tag:_TARIKH,history,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0842IbnNasirDinDimashqi.RaddWafir.JK000366-ara1,0842IbnNasirDinDimashqi.RaddWafir,0842IbnNasirDinDimashqi,history,tag:_TARIKH,other,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0842IbnNasirDinDimashqi.TuhfatIkhbari.ShamAY0034576-ara1,0842IbnNasirDinDimashqi.TuhfatIkhbari,0842IbnNasirDinDimashqi,history,title,other,standard,fallback tytulowy → history (09_DECISIONS.md §4 krok 2)
0845Maqrizi.Bayan.JK010319-ara1,0845Maqrizi.Bayan,0845Maqrizi,history,tag:_TARIKH,other,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0845Maqrizi.Ilmam.MMS00012-ara1,0845Maqrizi.Ilmam,0845Maqrizi,history,title,other,standard,fallback tytulowy → history (09_DECISIONS.md §4 krok 2)
0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,0845Maqrizi.ItticazHunafa,0845Maqrizi,history,tag:_TARIKH,other,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0845Maqrizi.Suluk.Shamela0006667-ara1,0845Maqrizi.Suluk,0845Maqrizi,history,tag:_TARIKH,other,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0852IbnHajarCasqalani.InbaGhumr.JK009239-ara1,0852IbnHajarCasqalani.InbaGhumr,0852IbnHajarCasqalani,history,tag:_TARIKH,hadith_collection,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0852IbnHajarCasqalani.RafcIsr.Shamela0012724-ara1,0852IbnHajarCasqalani.RafcIsr,0852IbnHajarCasqalani,history,tag:_TARIKH,hadith_collection,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0855BadrDinCayni.NukhabAfkar.Sham19Y0013667-ara1,0855BadrDinCayni.NukhabAfkar,0855BadrDinCayni,history,title,hadith_collection,standard,fallback tytulowy → history (09_DECISIONS.md §4 krok 2)
0874IbnTaghribirdi.HawadithDuhur.JK010774-ara1,0874IbnTaghribirdi.HawadithDuhur,0874IbnTaghribirdi,history,tag:_TARIKH,other,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0874IbnTaghribirdi.MawridLatafa.Shamela0006669-ara1,0874IbnTaghribirdi.MawridLatafa,0874IbnTaghribirdi,history,tag:_TARIKH,other,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0879IbnQutlubugha.TajTarajim.Shamela0010925-ara1,0879IbnQutlubugha.TajTarajim,0879IbnQutlubugha,history,tag:_TARIKH,biography,standard,"tag OpenITI _TARIKH → history (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0398BadicZamanHamadhani.Maqamat.JK009269-ara1,0398BadicZamanHamadhani.Maqamat,0398BadicZamanHamadhani,maqamat_saj,title,maqamat_saj,single_work_exception,fallback tytulowy → maqamat_saj (09_DECISIONS.md §4 krok 2)
0516IbnCaliHariri.Maqamat.JK009202-ara1,0516IbnCaliHariri.Maqamat,0516IbnCaliHariri,maqamat_saj,title,maqamat_saj,standard,fallback tytulowy → maqamat_saj (09_DECISIONS.md §4 krok 2)
0619AbuCabbasSharishi.SharhMaqamatHariri.Sham19Y0000760-ara1,0619AbuCabbasSharishi.SharhMaqamatHariri,0619AbuCabbasSharishi,maqamat_saj,title,maqamat_saj,single_work_exception,fallback tytulowy → maqamat_saj (09_DECISIONS.md §4 krok 2)
0701IbnNasrAllahJazari.Maqamat.JK010644-ara1,0701IbnNasrAllahJazari.Maqamat,0701IbnNasrAllahJazari,maqamat_saj,title,maqamat_saj,single_work_exception,fallback tytulowy → maqamat_saj (09_DECISIONS.md §4 krok 2)
0157AbuMikhnafAzdi.WaqcatTaff.Masaha003027-ara1,0157AbuMikhnafAzdi.WaqcatTaff,0157AbuMikhnafAzdi,other,other,biography,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0213IbnHisham.Tijan.Shamela0037473BK1-ara1,0213IbnHisham.Tijan,0213IbnHisham,other,other,biography,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0285IbnYazidMubarrad.Fadil.Shamela0010508-ara1,0285IbnYazidMubarrad.Fadil,0285IbnYazidMubarrad,other,other,adab_prose,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0285IbnYazidMubarrad.NasabCadnan.Shamela0028170-ara1,0285IbnYazidMubarrad.NasabCadnan,0285IbnYazidMubarrad,other,other,adab_prose,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0285IbnYazidMubarrad.SharhLamiyya.ShamAY0037226-ara1,0285IbnYazidMubarrad.SharhLamiyya,0285IbnYazidMubarrad,other,other,adab_prose,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0285IbnYazidMubarrad.Tacazi.Shamela0021554-ara1,0285IbnYazidMubarrad.Tacazi,0285IbnYazidMubarrad,other,other,adab_prose,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0324Ashcari.LamcFiRadd.Rafed0003452-ara1,0324Ashcari.LamcFiRadd,0324Ashcari,other,other,theology,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0356AbuCaliQali.BaricFiLugha.Sham19Y0014320-ara1,0356AbuCaliQali.BaricFiLugha,0356AbuCaliQali,other,other,adab_prose,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0356AbuCaliQali.Ittibac.Shamela0006934-ara1,0356AbuCaliQali.Ittibac,0356AbuCaliQali,other,other,adab_prose,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0356AbuCaliQali.MaqsurWaMamdud.Sham19Y0020949-ara1,0356AbuCaliQali.MaqsurWaMamdud,0356AbuCaliQali,other,other,adab_prose,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0360Tabarani.MakarimAkhlaq.JK011642-ara1,0360Tabarani.MakarimAkhlaq,0360Tabarani,other,other,tafsir,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0370IbnCaliJassas.MukhtasarIkhtilafCulama.Shamela0006222-ara1,0370IbnCaliJassas.MukhtasarIkhtilafCulama,0370IbnCaliJassas,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0370IbnCaliJassas.SharhMukhtasarTahawi.Sham19Y0016546-ara1,0370IbnCaliJassas.SharhMukhtasarTahawi,0370IbnCaliJassas,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0375IkhwanSafa.JamicatJamica.GVDB20200108-ara1,0375IkhwanSafa.JamicatJamica,0375IkhwanSafa,other,other,adab_prose,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0375IkhwanSafa.QawlCalaSirrMakhzun.GVDB20210802-ara1,0375IkhwanSafa.QawlCalaSirrMakhzun,0375IkhwanSafa,other,other,adab_prose,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0375IkhwanSafa.RisalatJamica.Kraken220610012301-ara1,0375IkhwanSafa.RisalatJamica,0375IkhwanSafa,other,other,adab_prose,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0380Khalidiyyan.TuhafWaHadaya.Shamela0005429-ara1,0380Khalidiyyan.TuhafWaHadaya,0380Khalidiyyan,other,other,poetry_diwan,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0381IbnBabawayhSaduq.CilalSharaic.Shia001140Vols-ara1,0381IbnBabawayhSaduq.CilalSharaic,0381IbnBabawayhSaduq,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
